lengthscale_multiplier,lengthscale_array,kernel,cov_regularizer,constant_mat_ratio,alpha,mae,mse,r2
0.1,lengthscales,gaussian,1000.0,1.0,0.001,2.446466236534555,11.384209812710543,0.8639223869785233
0.31622776601683794,lengthscales,gaussian,1000.0,1.0,0.001,2.448356213010927,11.365190257385011,0.8641497313205556
1.0,lengthscales,gaussian,1000.0,1.0,0.001,2.649589792381735,11.876947818868345,0.8580325963978848
3.1622776601683795,lengthscales,gaussian,1000.0,1.0,0.001,3.6743599170259174,29.718255393526587,0.6447720725773534
0.1,ones,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
0.31622776601683794,ones,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
1.0,ones,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
3.1622776601683795,ones,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
0.1,lengthscales,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
0.31622776601683794,lengthscales,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
1.0,lengthscales,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
3.1622776601683795,lengthscales,linear,0.001,0.0,0.1,2.6173099773842132,12.347879619793957,0.8524034595126604
0.1,ones,gaussian,0.001,0.0,0.1,2.5034948759975917,10.733296803131573,0.8717028732911735
0.31622776601683794,ones,gaussian,0.001,0.0,0.1,2.329289312921259,9.752981339282835,0.8834207694405959
1.0,ones,gaussian,0.001,0.0,0.1,2.5336520894023966,12.230867106368935,0.8538021322165614
3.1622776601683795,ones,gaussian,0.001,0.0,0.1,2.3972199962518963,10.192994014416485,0.8781612147137909
0.1,lengthscales,gaussian,0.001,0.0,0.1,2.5078976393658663,10.753753306140311,0.8714583528417096
0.31622776601683794,lengthscales,gaussian,0.001,0.0,0.1,2.352377212087479,10.011112945855865,0.8803352735260144
1.0,lengthscales,gaussian,0.001,0.0,0.1,2.523420422425038,12.137902174615945,0.8549133596285445
3.1622776601683795,lengthscales,gaussian,0.001,0.0,0.1,2.4160552607193337,10.660332936215502,0.8725750241922988
0.1,ones,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
0.31622776601683794,ones,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
1.0,ones,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
3.1622776601683795,ones,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
0.1,lengthscales,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
0.31622776601683794,lengthscales,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
1.0,lengthscales,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
3.1622776601683795,lengthscales,linear,0.1,0.0,0.1,2.5258900765310446,11.105667535457107,0.8672518555000798
0.1,ones,gaussian,0.1,0.0,0.1,2.173526877186872,7.879209050032095,0.9058183240062491
0.31622776601683794,ones,gaussian,0.1,0.0,0.1,2.119181238458955,7.8730443890325175,0.9058920113651181
1.0,ones,gaussian,0.1,0.0,0.1,2.1837834374239486,8.917786584721222,0.8934040103047892
3.1622776601683795,ones,gaussian,0.1,0.0,0.1,2.333536313859608,9.548872830986522,0.8858605170439233
0.1,lengthscales,gaussian,0.1,0.0,0.1,2.17462549133609,7.8778211636073365,0.9058349136751794
0.31622776601683794,lengthscales,gaussian,0.1,0.0,0.1,2.1191895374221756,7.880000678923654,0.9058088615163851
1.0,lengthscales,gaussian,0.1,0.0,0.1,2.205898175311363,9.034667349599504,0.8920069124161853
3.1622776601683795,lengthscales,gaussian,0.1,0.0,0.1,2.3364943708700636,9.85926774192635,0.8821503079675281
0.1,ones,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
0.31622776601683794,ones,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
1.0,ones,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
3.1622776601683795,ones,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
0.1,lengthscales,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
0.31622776601683794,lengthscales,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
1.0,lengthscales,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
3.1622776601683795,lengthscales,linear,10.0,0.0,0.1,2.1532182362238865,8.381652791081132,0.8998125189407805
0.1,ones,gaussian,10.0,0.0,0.1,2.224199621671608,8.727417006404561,0.8956795338795843
0.31622776601683794,ones,gaussian,10.0,0.0,0.1,2.1474808135651706,8.435196085056411,0.8991725058210883
1.0,ones,gaussian,10.0,0.0,0.1,1.8572577453129373,6.449348646322112,0.9229097158456316
3.1622776601683795,ones,gaussian,10.0,0.0,0.1,1.9097136791168823,6.624297236465841,0.9208185222590859
0.1,lengthscales,gaussian,10.0,0.0,0.1,2.2246173567807004,8.7223884376641,0.8957396413128075
0.31622776601683794,lengthscales,gaussian,10.0,0.0,0.1,2.1511247536068834,8.440519752902258,0.8991088710124455
1.0,lengthscales,gaussian,10.0,0.0,0.1,1.889639767400525,6.572986695416296,0.9214318468607694
3.1622776601683795,lengthscales,gaussian,10.0,0.0,0.1,1.9169308014808366,6.749790441435578,0.919318478245172
0.1,ones,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
0.31622776601683794,ones,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
1.0,ones,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
3.1622776601683795,ones,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
0.1,lengthscales,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
0.31622776601683794,lengthscales,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
1.0,lengthscales,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
3.1622776601683795,lengthscales,linear,1000.0,0.0,0.1,6.11019296887811,52.88453783003896,0.36786111710442515
0.1,ones,gaussian,1000.0,0.0,0.1,2.5639959237625147,12.657025482711953,0.8487081805435064
0.31622776601683794,ones,gaussian,1000.0,0.0,0.1,2.6531827649721014,12.948767181147105,0.8452209368441184
1.0,ones,gaussian,1000.0,0.0,0.1,2.7949431007521617,12.986893536811374,0.84476520530391
3.1622776601683795,ones,gaussian,1000.0,0.0,0.1,3.7750005730555927,28.467241798623192,0.6597256746852311
0.1,lengthscales,gaussian,1000.0,0.0,0.1,2.5586262243212072,12.641825115823178,0.8488898734038195
0.31622776601683794,lengthscales,gaussian,1000.0,0.0,0.1,2.6654714697803943,12.96146752831763,0.8450691271923338
1.0,lengthscales,gaussian,1000.0,0.0,0.1,2.80149885456177,12.719630315593477,0.8479598531354315
3.1622776601683795,lengthscales,gaussian,1000.0,0.0,0.1,3.7552449632253797,30.794974283324425,0.6319018480444889
0.1,ones,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
0.31622776601683794,ones,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
1.0,ones,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
3.1622776601683795,ones,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
0.1,lengthscales,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
0.31622776601683794,lengthscales,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
1.0,lengthscales,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
3.1622776601683795,lengthscales,linear,0.001,0.3333333333333333,0.1,2.6537349662406244,12.844471815176203,0.8464675990792676
0.1,ones,gaussian,0.001,0.3333333333333333,0.1,2.49635799750964,10.559489180996609,0.8737804286713158
0.31622776601683794,ones,gaussian,0.001,0.3333333333333333,0.1,2.329752201795828,9.589962071319306,0.8853693695828928
1.0,ones,gaussian,0.001,0.3333333333333333,0.1,2.5284145526321673,11.910436715162485,0.8576322972866244
3.1622776601683795,ones,gaussian,0.001,0.3333333333333333,0.1,2.394214161042784,10.168824506102041,0.8784501174179259
0.1,lengthscales,gaussian,0.001,0.3333333333333333,0.1,2.501643639714512,10.590276779816627,0.8734124186796681
0.31622776601683794,lengthscales,gaussian,0.001,0.3333333333333333,0.1,2.3518480778209274,9.802561659729644,0.8828281264930188
1.0,lengthscales,gaussian,0.001,0.3333333333333333,0.1,2.5176661979665576,11.784946525991533,0.859132305252125
3.1622776601683795,lengthscales,gaussian,0.001,0.3333333333333333,0.1,2.4074731992672844,10.446243647840351,0.8751340739476038
0.1,ones,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
0.31622776601683794,ones,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
1.0,ones,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
3.1622776601683795,ones,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
0.1,lengthscales,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
0.31622776601683794,lengthscales,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
1.0,lengthscales,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
3.1622776601683795,lengthscales,linear,0.1,0.3333333333333333,0.1,2.5288250852741134,11.168871986531618,0.8664963607423366
0.1,ones,gaussian,0.1,0.3333333333333333,0.1,2.1772279032528172,7.87789699516808,0.9058340072461916
0.31622776601683794,ones,gaussian,0.1,0.3333333333333333,0.1,2.125815983514195,7.900884353626888,0.9055592350028646
1.0,ones,gaussian,0.1,0.3333333333333333,0.1,2.2259682410368775,9.213122637856678,0.8898738026038572
3.1622776601683795,ones,gaussian,0.1,0.3333333333333333,0.1,2.340687525694246,9.654951422412385,0.884592539577644
0.1,lengthscales,gaussian,0.1,0.3333333333333333,0.1,2.1783143641054328,7.876103354150248,0.9058554469765145
0.31622776601683794,lengthscales,gaussian,0.1,0.3333333333333333,0.1,2.12615450987794,7.911971480139331,0.9054267084827194
1.0,lengthscales,gaussian,0.1,0.3333333333333333,0.1,2.2405192749925327,9.286001932115754,0.8890026626156964
3.1622776601683795,lengthscales,gaussian,0.1,0.3333333333333333,0.1,2.351162998617765,9.920030904101315,0.8814239943977296
0.1,ones,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
0.31622776601683794,ones,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
1.0,ones,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
3.1622776601683795,ones,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
0.1,lengthscales,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
0.31622776601683794,lengthscales,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
1.0,lengthscales,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
3.1622776601683795,lengthscales,linear,10.0,0.3333333333333333,0.1,2.154180031547912,8.41040906685464,0.8994687897376981
0.1,ones,gaussian,10.0,0.3333333333333333,0.1,2.2300326385378986,8.79819874228945,0.8948334664033877
0.31622776601683794,ones,gaussian,10.0,0.3333333333333333,0.1,2.151363738390495,8.50083731625098,0.8983878837696945
1.0,ones,gaussian,10.0,0.3333333333333333,0.1,1.8877367245763168,6.666108460620705,0.9203187447888791
3.1622776601683795,ones,gaussian,10.0,0.3333333333333333,0.1,1.9271104214998651,6.811329381991252,0.9185828916496634
0.1,lengthscales,gaussian,10.0,0.3333333333333333,0.1,2.2304893063145848,8.793090110737207,0.8948945308425427
0.31622776601683794,lengthscales,gaussian,10.0,0.3333333333333333,0.1,2.155362313190999,8.507765211403175,0.8983050733286464
1.0,lengthscales,gaussian,10.0,0.3333333333333333,0.1,1.9206749523914455,6.738814514175016,0.9194496755796279
3.1622776601683795,lengthscales,gaussian,10.0,0.3333333333333333,0.1,1.9398852899735108,6.946833797978456,0.916963181737007
0.1,ones,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
0.31622776601683794,ones,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
1.0,ones,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
3.1622776601683795,ones,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
0.1,lengthscales,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
0.31622776601683794,lengthscales,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
1.0,lengthscales,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
3.1622776601683795,lengthscales,linear,1000.0,0.3333333333333333,0.1,6.10994614258788,52.88229192169025,0.3678879628716927
0.1,ones,gaussian,1000.0,0.3333333333333333,0.1,2.51742889669957,12.136870674686818,0.8549256893422881
0.31622776601683794,ones,gaussian,1000.0,0.3333333333333333,0.1,2.5504962600523924,12.239203447247974,0.8537024863573568
1.0,ones,gaussian,1000.0,0.3333333333333333,0.1,2.612909977130562,11.712811166909392,0.8599945528424132
3.1622776601683795,ones,gaussian,1000.0,0.3333333333333333,0.1,3.7000210115463728,28.433696885305107,0.6601266433785734
0.1,lengthscales,gaussian,1000.0,0.3333333333333333,0.1,2.5123638483394917,12.120332485144305,0.8551233734498078
0.31622776601683794,lengthscales,gaussian,1000.0,0.3333333333333333,0.1,2.558406055171512,12.23575263047176,0.8537437346229464
1.0,lengthscales,gaussian,1000.0,0.3333333333333333,0.1,2.639705527960458,11.453757556208226,0.8630910696467198
3.1622776601683795,lengthscales,gaussian,1000.0,0.3333333333333333,0.1,3.7024911543408923,30.536043854675324,0.6349968924304292
0.1,ones,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
0.31622776601683794,ones,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
1.0,ones,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
3.1622776601683795,ones,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
0.1,lengthscales,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
0.31622776601683794,lengthscales,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
1.0,lengthscales,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
3.1622776601683795,lengthscales,linear,0.001,0.6666666666666666,0.1,2.667163219249823,13.039753902870313,0.8441333553507661
0.1,ones,gaussian,0.001,0.6666666666666666,0.1,2.524677834494521,10.749047263580318,0.8715146050584972
0.31622776601683794,ones,gaussian,0.001,0.6666666666666666,0.1,2.3748134448575677,9.876083838270375,0.8819493019874487
1.0,ones,gaussian,0.001,0.6666666666666666,0.1,2.5555136897471895,12.23075242150666,0.8538035030664108
3.1622776601683795,ones,gaussian,0.001,0.6666666666666666,0.1,2.3994054449938713,10.310025432648802,0.8767623160371528
0.1,lengthscales,gaussian,0.001,0.6666666666666666,0.1,2.5318853467669005,10.79276187702961,0.8709920760160603
0.31622776601683794,lengthscales,gaussian,0.001,0.6666666666666666,0.1,2.391329980613089,10.022766335465189,0.8801959783559732
1.0,lengthscales,gaussian,0.001,0.6666666666666666,0.1,2.5295560804336192,11.877163000928364,0.8580300242860234
3.1622776601683795,lengthscales,gaussian,0.001,0.6666666666666666,0.1,2.413243628632322,10.431639573654271,0.8753086392084629
0.1,ones,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
0.31622776601683794,ones,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
1.0,ones,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
3.1622776601683795,ones,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
0.1,lengthscales,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
0.31622776601683794,lengthscales,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
1.0,lengthscales,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
3.1622776601683795,lengthscales,linear,0.1,0.6666666666666666,0.1,2.5290736911383425,11.196438633319048,0.8661668513995229
0.1,ones,gaussian,0.1,0.6666666666666666,0.1,2.189444234214045,7.957936372108241,0.9048772814355356
0.31622776601683794,ones,gaussian,0.1,0.6666666666666666,0.1,2.1426478791201125,8.030481647865349,0.9040101340337028
1.0,ones,gaussian,0.1,0.6666666666666666,0.1,2.2798319454549203,9.658228455276989,0.8845533685840183
3.1622776601683795,ones,gaussian,0.1,0.6666666666666666,0.1,2.3522256522788245,9.851903865708687,0.8822383297727101
0.1,lengthscales,gaussian,0.1,0.6666666666666666,0.1,2.190507627633659,7.955815456419749,0.9049026331418953
0.31622776601683794,lengthscales,gaussian,0.1,0.6666666666666666,0.1,2.1448163053094134,8.0509285906354,0.90376572785958
1.0,lengthscales,gaussian,0.1,0.6666666666666666,0.1,2.2791846472383948,9.6131398540571,0.8850923211621435
3.1622776601683795,lengthscales,gaussian,0.1,0.6666666666666666,0.1,2.3700973158107743,10.072186851296584,0.8796052455831884
0.1,ones,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
0.31622776601683794,ones,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
1.0,ones,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
3.1622776601683795,ones,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
0.1,lengthscales,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
0.31622776601683794,lengthscales,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
1.0,lengthscales,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
3.1622776601683795,lengthscales,linear,10.0,0.6666666666666666,0.1,2.1543827097317103,8.415122699339582,0.899412446797102
0.1,ones,gaussian,10.0,0.6666666666666666,0.1,2.231334879763862,8.807306457712448,0.8947246001583667
0.31622776601683794,ones,gaussian,10.0,0.6666666666666666,0.1,2.152795597648273,8.517295755632727,0.8981911529309298
1.0,ones,gaussian,10.0,0.6666666666666666,0.1,1.9209804501706294,6.943402450658232,0.9170041972805067
3.1622776601683795,ones,gaussian,10.0,0.6666666666666666,0.1,1.9396134605043398,6.985784856916055,0.9164975923625939
0.1,lengthscales,gaussian,10.0,0.6666666666666666,0.1,2.231827910754326,8.802150661756395,0.8947862283625608
0.31622776601683794,lengthscales,gaussian,10.0,0.6666666666666666,0.1,2.156747248550997,8.525370786684109,0.8980946305575175
1.0,lengthscales,gaussian,10.0,0.6666666666666666,0.1,1.9542458409029386,6.970486592095129,0.9166804554154057
3.1622776601683795,lengthscales,gaussian,10.0,0.6666666666666666,0.1,1.964361902337433,7.143027083513314,0.9146180462883774
0.1,ones,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
0.31622776601683794,ones,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
1.0,ones,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
3.1622776601683795,ones,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
0.1,lengthscales,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
0.31622776601683794,lengthscales,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
1.0,lengthscales,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
3.1622776601683795,lengthscales,linear,1000.0,0.6666666666666666,0.1,6.10992865163686,52.88214332435493,0.36788973908374656
0.1,ones,gaussian,1000.0,0.6666666666666666,0.1,2.4949532290305227,11.877988716608858,0.8580201543503243
0.31622776601683794,ones,gaussian,1000.0,0.6666666666666666,0.1,2.510623810842234,11.917671438624298,0.8575458192687602
1.0,ones,gaussian,1000.0,0.6666666666666666,0.1,2.5505362568169208,11.09066846918918,0.8674311421759993
3.1622776601683795,ones,gaussian,1000.0,0.6666666666666666,0.1,3.6403251904135985,28.495219037506285,0.6593912574574414
0.1,lengthscales,gaussian,1000.0,0.6666666666666666,0.1,2.490251834026657,11.861540924153033,0.8582167579243697
0.31622776601683794,lengthscales,gaussian,1000.0,0.6666666666666666,0.1,2.517767872581115,11.912869508008416,0.8576032176536155
1.0,lengthscales,gaussian,1000.0,0.6666666666666666,0.1,2.5538982017756062,10.81471860153445,0.8707296231353121
3.1622776601683795,lengthscales,gaussian,1000.0,0.6666666666666666,0.1,3.7095825862445224,30.356670558380138,0.6371409753664614
0.1,ones,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
0.31622776601683794,ones,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
1.0,ones,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
3.1622776601683795,ones,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
0.1,lengthscales,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
0.31622776601683794,lengthscales,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
1.0,lengthscales,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
3.1622776601683795,lengthscales,linear,0.001,1.0,0.1,2.6738800756103402,13.131123118306213,0.8430412018377238
0.1,ones,gaussian,0.001,1.0,0.1,2.5704795681596826,11.12088958476895,0.8670699034656629
0.31622776601683794,ones,gaussian,0.001,1.0,0.1,2.468530375385285,10.707436185893444,0.8720119901401179
1.0,ones,gaussian,0.001,1.0,0.1,2.554742990465438,12.336871042710214,0.852535047116628
3.1622776601683795,ones,gaussian,0.001,1.0,0.1,2.41239644956495,10.4756351957844,0.8747827512161159
0.1,lengthscales,gaussian,0.001,1.0,0.1,2.5777805271695837,11.168843874751808,0.8664966967677574
0.31622776601683794,lengthscales,gaussian,0.001,1.0,0.1,2.4750199695984003,10.758665885880358,0.8713996318469457
1.0,lengthscales,gaussian,0.001,1.0,0.1,2.511489738805516,11.742389097450111,0.8596410022444962
3.1622776601683795,lengthscales,gaussian,0.001,1.0,0.1,2.427584967714013,10.498852080422859,0.8745052354029526
0.1,ones,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
0.31622776601683794,ones,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
1.0,ones,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
3.1622776601683795,ones,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
0.1,lengthscales,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
0.31622776601683794,lengthscales,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
1.0,lengthscales,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
3.1622776601683795,lengthscales,linear,0.1,1.0,0.1,2.5294062968667026,11.214187804885531,0.865954692194834
0.1,ones,gaussian,0.1,1.0,0.1,2.2488213169092477,8.424347443520062,0.8993021816852088
0.31622776601683794,ones,gaussian,0.1,1.0,0.1,2.207173322890495,8.527449979652722,0.8980697775707196
1.0,ones,gaussian,0.1,1.0,0.1,2.3340175829717373,10.15917190663404,0.8785654967649924
3.1622776601683795,ones,gaussian,0.1,1.0,0.1,2.3707774930896983,10.062397738830347,0.879722256695942
0.1,lengthscales,gaussian,0.1,1.0,0.1,2.249860894423069,8.422196028852394,0.899327897951635
0.31622776601683794,lengthscales,gaussian,0.1,1.0,0.1,2.2110727094654465,8.55688869644498,0.8977178910210679
1.0,lengthscales,gaussian,0.1,1.0,0.1,2.3130689818390704,9.898143665081623,0.8816856167053319
3.1622776601683795,lengthscales,gaussian,0.1,1.0,0.1,2.386404562376181,10.206684701360814,0.8779975673433842
0.1,ones,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
0.31622776601683794,ones,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
1.0,ones,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
3.1622776601683795,ones,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
0.1,lengthscales,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
0.31622776601683794,lengthscales,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
1.0,lengthscales,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
3.1622776601683795,lengthscales,linear,10.0,1.0,0.1,2.1544590205574106,8.416556690075458,0.899395306034621
0.1,ones,gaussian,10.0,1.0,0.1,2.2251475328279318,8.694428849203861,0.8960738475617546
0.31622776601683794,ones,gaussian,10.0,1.0,0.1,2.151647905755115,8.443604629927176,0.8990719968939145
1.0,ones,gaussian,10.0,1.0,0.1,1.9742837806713096,7.366660234482809,0.9119449169384225
3.1622776601683795,ones,gaussian,10.0,1.0,0.1,1.971989476336977,7.222223582885202,0.9136713955527109
0.1,lengthscales,gaussian,10.0,1.0,0.1,2.2256266975118693,8.689167275882673,0.8961367401428001
0.31622776601683794,lengthscales,gaussian,10.0,1.0,0.1,2.155138676522921,8.450407383813682,0.8989906822900836
1.0,lengthscales,gaussian,10.0,1.0,0.1,1.99839079421579,7.329942931091191,0.9123838058103175
3.1622776601683795,lengthscales,gaussian,10.0,1.0,0.1,2.004475041870178,7.39499450374365,0.9116062320590014
0.1,ones,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
0.31622776601683794,ones,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
1.0,ones,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
3.1622776601683795,ones,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
0.1,lengthscales,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
0.31622776601683794,lengthscales,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
1.0,lengthscales,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
3.1622776601683795,lengthscales,linear,1000.0,1.0,0.1,6.109919991542046,52.88201741626398,0.36789124408697105
